Hour,Minute,Second,Millisecond,Time,Price
16,27,13,358,16:27:13.358,42.33
11,28,30,396,11:28:30.396,43.39
14,34,22,26,14:34:22.026,42.61
15,54,37,206,15:54:37.206,41.26
15,24,12,364,15:24:12.364,44.74
9,4,52,359,09:04:52.359,46.4
15,48,53,507,15:48:53.507,43
15,54,33,589,15:54:33.589,41.34
14,14,14,621,14:14:14.621,40.31
15,58,42,515,15:58:42.515,42.38
11,7,19,256,11:07:19.256,46.36
12,28,30,221,12:28:30.221,39.11
11,24,23,516,11:24:23.516,44.04
11,35,7,489,11:35:07.489,43.42
10,29,25,900,10:29:25.900,48.5
9,56,6,531,09:56:06.531,45.11
11,49,21,175,11:49:21.175,42.65
12,35,23,96,12:35:23.096,39.42
9,5,41,63,09:05:41.063,46.4
10,22,55,956,10:22:55.956,47.08
15,3,21,56,15:03:21.056,42.92
10,46,42,836,10:46:42.836,45.13
10,14,45,394,10:14:45.394,47.21
10,54,59,295,10:54:59.295,45.12
10,57,37,563,10:57:37.563,45.08
13,0,20,366,13:00:20.366,41.16
16,42,47,148,16:42:47.148,44.45
16,42,23,62,16:42:23.062,44.26
15,13,9,309,15:13:09.309,42.7
11,59,45,860,11:59:45.860,41.98
14,34,1,562,14:34:01.562,42.58
9,5,31,574,09:05:31.574,46.27
12,50,9,558,12:50:09.558,39.97
11,23,5,540,11:23:05.540,45.06
12,45,49,100,12:45:49.100,39.78
10,50,49,323,10:50:49.323,46.38
13,39,30,210,13:39:30.210,43.1
13,29,20,338,13:29:20.338,41.84
15,39,53,152,15:39:53.152,44.43
16,13,25,377,16:13:25.377,42.8
10,13,51,283,10:13:51.283,46.92
15,30,34,47,15:30:34.047,43.38
15,31,4,340,15:31:04.340,43.57
15,27,20,100,15:27:20.100,42.69
15,40,43,669,15:40:43.669,44.3
13,50,50,509,13:50:50.509,41.7
9,59,46,436,09:59:46.436,45.35
11,34,16,949,11:34:16.949,43.7
13,58,32,466,13:58:32.466,39.04
15,1,2,899,15:01:02.899,43.29
15,50,22,493,15:50:22.493,42.11
14,43,13,159,14:43:13.159,42.27
15,57,31,404,15:57:31.404,42.35
13,17,35,585,13:17:35.585,41.51
12,11,31,446,12:11:31.446,40.99
12,34,44,726,12:34:44.726,40.12
12,7,5,656,12:07:05.656,40.46
15,34,40,35,15:34:40.035,43.52
11,10,3,915,11:10:03.915,46.04
10,37,10,224,10:37:10.224,46.22
15,3,21,744,15:03:21.744,42.89
16,49,19,10,16:49:19.010,42.4
9,29,42,382,09:29:42.382,46.7
11,28,26,54,11:28:26.054,43.52
10,5,46,621,10:05:46.621,46.15
13,4,23,120,13:04:23.120,41.34
13,45,16,709,13:45:16.709,43.34
13,44,22,187,13:44:22.187,43.08
10,13,2,611,10:13:02.611,46.88
12,49,52,528,12:49:52.528,40.28
16,21,38,933,16:21:38.933,42.54
10,9,59,245,10:09:59.245,47.62
16,10,45,690,16:10:45.690,44.06
16,48,14,736,16:48:14.736,42.61
12,22,31,64,12:22:31.064,38.73
12,50,30,623,12:50:30.623,39.9
11,14,20,880,11:14:20.880,45.62
11,23,24,472,11:23:24.472,44.82
12,1,14,699,12:01:14.699,40.68
16,32,54,836,16:32:54.836,42.87
16,46,29,118,16:46:29.118,43.99
13,39,35,352,13:39:35.352,43.03
12,31,13,825,12:31:13.825,40.27
15,26,37,738,15:26:37.738,42.89
14,13,59,279,14:13:59.279,40.28
13,43,29,759,13:43:29.759,42.74
9,0,8,233,09:00:08.233,46.21
12,53,30,881,12:53:30.881,40.88
9,31,13,509,09:31:13.509,46.14
14,32,49,576,14:32:49.576,42.84
13,56,10,230,13:56:10.230,40.2
9,51,29,872,09:51:29.872,45.83
14,48,19,168,14:48:19.168,44.59
13,31,48,516,13:31:48.516,42.74
11,26,52,864,11:26:52.864,44.14
16,16,24,904,16:16:24.904,43.55
14,43,8,243,14:43:08.243,42.53
9,7,18,48,09:07:18.048,46.16
16,39,42,147,16:39:42.147,44.82
15,35,47,960,15:35:47.960,44.41
13,57,2,411,13:57:02.411,39.77
14,50,38,269,14:50:38.269,43.78
14,39,51,146,14:39:51.146,43.3
10,17,3,310,10:17:03.310,47.22
16,53,35,342,16:53:35.342,44.23
16,49,37,731,16:49:37.731,42.64
14,54,42,893,14:54:42.893,43.77
16,3,3,699,16:03:03.699,42.33
16,1,37,638,16:01:37.638,42.96
13,10,9,155,13:10:09.155,40.32
15,28,56,147,15:28:56.147,42.8
15,54,3,331,15:54:03.331,41.3
14,42,53,86,14:42:53.086,42.77
9,2,43,618,09:02:43.618,45.87
10,56,11,645,10:56:11.645,46.07
15,21,24,766,15:21:24.766,43.99
16,27,11,870,16:27:11.870,42.25
9,50,55,172,09:50:55.172,46.39
9,59,44,99,09:59:44.099,45.5
11,47,37,564,11:47:37.564,43.28
11,39,40,926,11:39:40.926,42.58
11,55,50,700,11:55:50.700,42.58
10,9,27,857,10:09:27.857,46.8
16,55,34,256,16:55:34.256,44.6
9,9,27,322,09:09:27.322,46.33
11,57,57,563,11:57:57.563,42.11
14,24,48,809,14:24:48.809,42.3
16,14,11,12,16:14:11.012,42.4
12,16,22,722,12:16:22.722,39.27
16,22,35,280,16:22:35.280,42.55
14,41,12,220,14:41:12.220,43.02
15,7,10,869,15:07:10.869,41.96
15,25,16,602,15:25:16.602,43.34
14,48,27,8,14:48:27.008,44.68
16,17,1,906,16:17:01.906,43.39
10,36,42,421,10:36:42.421,46.68
12,50,41,986,12:50:41.986,40.13
9,47,9,945,09:47:09.945,45.82
15,16,46,453,15:16:46.453,43.15
12,25,38,57,12:25:38.057,39.1
11,34,37,973,11:34:37.973,43.62
14,55,26,113,14:55:26.113,43.15
15,56,40,554,15:56:40.554,42
16,35,16,649,16:35:16.649,43.66
9,0,44,657,09:00:44.657,46.48
10,55,32,263,10:55:32.263,45.51
9,28,55,993,09:28:55.993,45.84
13,17,0,191,13:17:00.191,41.09
12,37,54,69,12:37:54.069,39.16
16,25,17,898,16:25:17.898,42.46
9,22,46,285,09:22:46.285,45.39
13,36,11,129,13:36:11.129,43.22
16,24,6,702,16:24:06.702,42.49
16,11,50,864,16:11:50.864,43.92
14,48,18,272,14:48:18.272,44.56
11,29,4,388,11:29:04.388,43.42
16,4,29,176,16:04:29.176,42.17
10,15,2,341,10:15:02.341,46.94
9,11,31,654,09:11:31.654,45.77
13,8,8,383,13:08:08.383,40.09
12,1,12,992,12:01:12.992,40.63
11,8,38,715,11:08:38.715,46.59
16,36,25,901,16:36:25.901,43.46
14,6,52,163,14:06:52.163,38.47
9,33,29,355,09:33:29.355,45.98
11,31,12,33,11:31:12.033,42.76
12,27,34,375,12:27:34.375,39.89
12,39,41,105,12:39:41.105,38.28
15,17,21,555,15:17:21.555,43.51
15,58,24,232,15:58:24.232,42.31
9,20,54,150,09:20:54.150,45.71
11,59,6,554,11:59:06.554,42.04
12,48,0,861,12:48:00.861,39.32
13,5,22,196,13:05:22.196,40.96
11,6,17,98,11:06:17.098,46.08
16,39,59,221,16:39:59.221,45.47
10,30,44,501,10:30:44.501,48.16
15,15,41,839,15:15:41.839,43.2
9,5,56,384,09:05:56.384,46.68
12,35,9,237,12:35:09.237,39.5
10,47,2,607,10:47:02.607,44.99
10,53,34,620,10:53:34.620,45.14
16,44,27,485,16:44:27.485,44.83
12,32,14,209,12:32:14.209,40.43
13,26,9,411,13:26:09.411,42.09
11,45,52,355,11:45:52.355,42.66
13,5,20,974,13:05:20.974,40.88
12,21,36,619,12:21:36.619,38.97
13,46,49,770,13:46:49.770,43.14
14,51,17,827,14:51:17.827,43.65
12,35,42,558,12:35:42.558,39.5
16,39,58,906,16:39:58.906,45.43
16,7,56,979,16:07:56.979,43.2
13,30,27,157,13:30:27.157,42.01
13,15,1,836,13:15:01.836,40.92
10,45,33,701,10:45:33.701,44.69
15,53,4,758,15:53:04.758,42.09
12,11,12,434,12:11:12.434,40.66
13,38,46,320,13:38:46.320,43.53
9,5,18,592,09:05:18.592,45.95
13,49,48,343,13:49:48.343,42.34
13,8,50,252,13:08:50.252,40.59
11,30,26,704,11:30:26.704,42.92
11,19,28,766,11:19:28.766,46
9,43,55,546,09:43:55.546,44.35
13,36,35,906,13:36:35.906,43.48
12,54,3,568,12:54:03.568,40.73
14,37,7,884,14:37:07.884,42.27
16,34,5,729,16:34:05.729,44.08
14,52,7,24,14:52:07.024,43.8
16,35,7,375,16:35:07.375,43.82
12,54,43,334,12:54:43.334,40.52
15,35,55,76,15:35:55.076,44.62
10,40,57,30,10:40:57.030,45.23
15,53,51,967,15:53:51.967,41.65
16,29,23,445,16:29:23.445,42
15,39,55,266,15:39:55.266,44.46
13,55,18,641,13:55:18.641,40.67
11,49,29,297,11:49:29.297,42.68
9,36,35,595,09:36:35.595,44.31
15,0,36,946,15:00:36.946,42.9
12,11,24,214,12:11:24.214,40.48
12,18,13,138,12:18:13.138,39.17
10,34,33,307,10:34:33.307,48
9,56,32,517,09:56:32.517,45.27
9,31,0,950,09:31:00.950,46.39
13,27,32,948,13:27:32.948,41.57
11,21,19,564,11:21:19.564,44.76
10,31,55,340,10:31:55.340,47.56
12,19,33,433,12:19:33.433,39.55
12,30,13,565,12:30:13.565,38.74
11,56,39,253,11:56:39.253,42.58
16,38,14,883,16:38:14.883,44.19
14,46,40,671,14:46:40.671,44.08
12,59,58,462,12:59:58.462,40.77
10,37,43,943,10:37:43.943,46.27
9,37,23,550,09:37:23.550,44.25
9,14,48,899,09:14:48.899,45.17
14,21,36,66,14:21:36.066,41.77
13,0,38,818,13:00:38.818,40.71
10,15,41,318,10:15:41.318,46.96
16,1,59,412,16:01:59.412,42.8
14,26,36,632,14:26:36.632,42.04
11,49,55,39,11:49:55.039,42.6
13,57,22,475,13:57:22.475,39.49
14,30,17,184,14:30:17.184,42.6
16,10,57,381,16:10:57.381,43.78
9,13,40,555,09:13:40.555,45.56
14,22,58,194,14:22:58.194,42.08
9,51,3,132,09:51:03.132,46.26
9,37,28,307,09:37:28.307,44.09
10,38,41,713,10:38:41.713,45.88
10,27,4,751,10:27:04.751,47.94
15,53,49,751,15:53:49.751,41.69
16,47,3,899,16:47:03.899,43.41
10,7,47,377,10:07:47.377,46.87
12,46,24,111,12:46:24.111,39.17
13,12,7,288,13:12:07.288,40.16
15,34,47,403,15:34:47.403,43.62
16,24,43,117,16:24:43.117,42.63
14,9,33,788,14:09:33.788,38.85
10,45,41,596,10:45:41.596,44.89
9,50,45,512,09:50:45.512,46.06
10,32,44,107,10:32:44.107,47.25
9,27,53,258,09:27:53.258,45.58
12,25,28,83,12:25:28.083,39.19
14,39,6,656,14:39:06.656,43.15
11,39,59,578,11:39:59.578,42.34
14,12,53,451,14:12:53.451,39.77
9,34,37,327,09:34:37.327,45.77
16,33,55,946,16:33:55.946,43.94
11,1,4,178,11:01:04.178,46.82
15,13,2,491,15:13:02.491,42.83
16,28,0,456,16:28:00.456,41.96
15,6,42,275,15:06:42.275,42.55
13,46,37,644,13:46:37.644,43.23
11,27,29,987,11:27:29.987,44.39
11,31,25,349,11:31:25.349,42.68
9,37,0,393,09:37:00.393,44.26
16,48,40,441,16:48:40.441,42.48
9,18,19,965,09:18:19.965,45.49
13,38,49,196,13:38:49.196,43.41
10,36,26,604,10:36:26.604,46.7
15,37,44,431,15:37:44.431,43.53
9,56,24,439,09:56:24.439,45.28
14,22,19,869,14:22:19.869,41.62
13,23,34,526,13:23:34.526,42.12
16,27,4,543,16:27:04.543,42.14
9,33,14,132,09:33:14.132,45.75
10,34,8,418,10:34:08.418,48.25
16,25,29,542,16:25:29.542,42.22
13,59,13,743,13:59:13.743,39.27
10,34,15,103,10:34:15.103,48.14
15,6,20,721,15:06:20.721,42.27
15,32,54,379,15:32:54.379,42.84
10,0,33,222,10:00:33.222,45.28
14,13,44,155,14:13:44.155,40.46
10,23,50,595,10:23:50.595,47.38
15,17,8,583,15:17:08.583,43.33
10,36,33,9,10:36:33.009,46.55
11,7,25,694,11:07:25.694,46.32
15,7,58,826,15:07:58.826,42.17
14,39,10,360,14:39:10.360,43.28
9,45,43,936,09:45:43.936,44.95
11,34,52,472,11:34:52.472,43.35
16,26,43,885,16:26:43.885,41.89
16,55,23,47,16:55:23.047,44.58
13,9,16,279,13:09:16.279,40.53
16,48,42,69,16:48:42.069,42.51
15,4,13,522,15:04:13.522,42.72
12,44,10,774,12:44:10.774,39.3
10,16,52,247,10:16:52.247,47.55
10,19,14,241,10:19:14.241,47.33
11,9,54,635,11:09:54.635,46.15
9,49,54,261,09:49:54.261,46.07
9,47,44,973,09:47:44.973,45.99
14,54,18,173,14:54:18.173,43.94
15,29,10,862,15:29:10.862,42.98
13,11,17,283,13:11:17.283,40.2
15,19,1,309,15:19:01.309,43.86
11,13,49,143,11:13:49.143,46.07
15,45,16,222,15:45:16.222,43.08
11,16,3,734,11:16:03.734,45.47
12,38,22,929,12:38:22.929,38.66
15,1,33,601,15:01:33.601,42.96
12,32,24,437,12:32:24.437,40.35
9,2,31,814,09:02:31.814,45.76
14,48,20,354,14:48:20.354,44.72
14,35,44,564,14:35:44.564,43.12
16,36,51,239,16:36:51.239,43.75
9,51,24,452,09:51:24.452,45.69
10,20,49,692,10:20:49.692,46.48
10,32,32,219,10:32:32.219,47.31
16,55,10,809,16:55:10.809,44.76
9,23,23,547,09:23:23.547,45.8
14,10,25,193,14:10:25.193,39.36
16,57,14,122,16:57:14.122,43.8
11,24,51,56,11:24:51.056,44.47
11,26,40,822,11:26:40.822,44.21
10,31,41,861,10:31:41.861,47.69
15,19,7,938,15:19:07.938,43.93
14,44,35,659,14:44:35.659,43.1
13,55,8,475,13:55:08.475,40.98
11,3,25,439,11:03:25.439,46.14
12,31,47,297,12:31:47.297,40.18
15,45,34,361,15:45:34.361,42.84
12,34,46,48,12:34:46.048,40.13
9,5,22,687,09:05:22.687,45.84
15,4,29,651,15:04:29.651,42.41
15,32,22,890,15:32:22.890,43.21
11,56,51,714,11:56:51.714,42.63
15,2,20,511,15:02:20.511,42.41
11,28,18,943,11:28:18.943,43.5
15,24,40,679,15:24:40.679,44.28
9,52,54,632,09:52:54.632,45.49
11,38,21,577,11:38:21.577,42.01
11,9,53,382,11:09:53.382,46.11
16,9,51,504,16:09:51.504,43.95
16,46,6,388,16:46:06.388,43.71
14,48,1,420,14:48:01.420,44.54
14,39,26,487,14:39:26.487,43.36
10,59,55,452,10:59:55.452,46.22
14,11,5,61,14:11:05.061,39.54
14,6,11,580,14:06:11.580,38.8
13,34,0,9,13:34:00.009,42.42
15,47,57,728,15:47:57.728,42.62
10,51,4,897,10:51:04.897,46.24
16,53,8,470,16:53:08.470,44.16
10,5,14,845,10:05:14.845,46.31
14,29,57,978,14:29:57.978,42.14
16,47,40,678,16:47:40.678,43.04
11,45,4,984,11:45:04.984,42.73
9,46,48,880,09:46:48.880,45.16
16,32,50,2,16:32:50.002,42.84
10,48,10,440,10:48:10.440,45.76
14,14,56,469,14:14:56.469,40.3
9,19,39,827,09:19:39.827,45.19
15,34,2,205,15:34:02.205,43.27
11,50,17,624,11:50:17.624,42.48
15,6,52,565,15:06:52.565,42.56
9,3,46,735,09:03:46.735,46.01
12,32,54,57,12:32:54.057,40.4
11,40,19,334,11:40:19.334,42.54
11,49,3,607,11:49:03.607,42.68
15,39,45,176,15:39:45.176,44.54
14,10,49,864,14:10:49.864,39.76
10,32,44,234,10:32:44.234,47.28
13,6,14,434,13:06:14.434,40.98
13,56,32,145,13:56:32.145,39.91
11,33,41,631,11:33:41.631,43.46
14,27,16,38,14:27:16.038,42.26
11,41,14,608,11:41:14.608,42.78
12,15,2,890,12:15:02.890,39.21
11,16,8,90,11:16:08.090,45.47
11,14,1,817,11:14:01.817,45.99
16,6,38,818,16:06:38.818,43.22
12,18,35,330,12:18:35.330,39.4
14,41,7,364,14:41:07.364,42.9
10,53,24,548,10:53:24.548,44.88
9,13,28,583,09:13:28.583,45.67
9,51,34,299,09:51:34.299,45.77
10,22,59,272,10:22:59.272,47.19
14,5,15,805,14:05:15.805,39.1
11,30,33,523,11:30:33.523,42.78
11,12,10,390,11:12:10.390,45.75
11,36,49,84,11:36:49.084,42.76
11,15,7,781,11:15:07.781,45.58
9,43,18,494,09:43:18.494,44.62
16,50,33,275,16:50:33.275,42.76
11,22,26,563,11:22:26.563,44.97
10,35,41,252,10:35:41.252,46.9
14,59,46,27,14:59:46.027,43.58
13,13,8,384,13:13:08.384,40.6
10,4,47,686,10:04:47.686,45.85
9,33,29,669,09:33:29.669,45.99
14,29,49,848,14:29:49.848,42.27
9,34,8,238,09:34:08.238,45.99
16,53,21,972,16:53:21.972,44.18
13,53,56,648,13:53:56.648,41.43
16,57,39,748,16:57:39.748,43.6
14,25,40,300,14:25:40.300,41.96
9,52,10,769,09:52:10.769,45.63
16,3,46,20,16:03:46.020,42.04
14,38,6,25,14:38:06.025,43.1
12,7,25,886,12:07:25.886,40.71
15,24,9,415,15:24:09.415,44.95
9,17,38,66,09:17:38.066,45.36
12,22,10,825,12:22:10.825,38.47
11,54,5,864,11:54:05.864,41.65
15,59,7,871,15:59:07.871,42.72
11,52,52,611,11:52:52.611,41.41
14,36,19,562,14:36:19.562,42.93
10,21,16,581,10:21:16.581,46.45
16,55,35,334,16:55:35.334,44.59
9,51,31,728,09:51:31.728,45.78
13,51,5,640,13:51:05.640,41.79
9,37,45,778,09:37:45.778,44.18
14,30,13,66,14:30:13.066,42.48
13,19,46,311,13:19:46.311,42.05
9,55,39,454,09:55:39.454,44.98
12,34,8,87,12:34:08.087,40.08
15,52,58,973,15:52:58.973,41.84
11,38,39,881,11:38:39.881,42.13
16,29,34,291,16:29:34.291,42.17
16,59,37,978,16:59:37.978,43.39
11,19,12,917,11:19:12.917,45.83
13,33,44,949,13:33:44.949,42.39
11,18,24,478,11:18:24.478,45.81
12,23,46,764,12:23:46.764,39.15
16,20,20,722,16:20:20.722,42.46
11,26,24,879,11:26:24.879,44.27
14,44,22,883,14:44:22.883,42.95
10,53,49,328,10:53:49.328,45.17
16,1,54,856,16:01:54.856,42.96
14,5,53,473,14:05:53.473,39.17
11,9,31,828,11:09:31.828,46.19
15,8,59,747,15:08:59.747,42.37
10,9,6,541,10:09:06.541,47.14
12,56,35,938,12:56:35.938,40.4
10,3,57,358,10:03:57.358,45.89
15,43,10,1,15:43:10.001,43.61
15,34,23,706,15:34:23.706,43.25
10,26,20,613,10:26:20.613,47.59
10,37,9,65,10:37:09.065,46.2
16,36,47,808,16:36:47.808,43.79
13,52,30,594,13:52:30.594,42.32
15,2,25,437,15:02:25.437,42.39
11,47,46,314,11:47:46.314,43.13
12,51,7,94,12:51:07.094,40.19
15,53,44,192,15:53:44.192,41.73
13,23,45,741,13:23:45.741,42.11
11,16,59,860,11:16:59.860,45.14
11,42,21,197,11:42:21.197,42.59
13,16,59,136,13:16:59.136,41.15
10,26,1,974,10:26:01.974,48.02
12,11,29,200,12:11:29.200,40.88
12,5,13,339,12:05:13.339,40.02
16,20,29,880,16:20:29.880,42.45
16,19,47,335,16:19:47.335,42.2
15,24,26,949,15:24:26.949,44.76
10,21,55,109,10:21:55.109,46.81
14,23,53,962,14:23:53.962,42.08
16,22,44,875,16:22:44.875,42.78
10,10,27,61,10:10:27.061,47.15
14,5,40,819,14:05:40.819,39.17
10,30,14,48,10:30:14.048,48.8
16,15,14,978,16:15:14.978,43.33
16,33,50,828,16:33:50.828,43.93
15,46,41,626,15:46:41.626,42.74
16,14,7,508,16:14:07.508,42.44
12,53,45,149,12:53:45.149,40.98
11,18,45,882,11:18:45.882,45.57
14,45,16,262,14:45:16.262,43.86
15,17,28,994,15:17:28.994,43.47
14,7,13,508,14:07:13.508,38.21
16,57,26,556,16:57:26.556,43.73
9,10,11,553,09:10:11.553,46.2
11,38,44,113,11:38:44.113,42.43
10,56,40,183,10:56:40.183,45.69
9,47,3,307,09:47:03.307,45.72
9,5,47,362,09:05:47.362,46.44
13,13,19,23,13:13:19.023,40.63
16,8,49,260,16:08:49.260,43.73
12,45,22,77,12:45:22.077,39.5
12,49,47,213,12:49:47.213,40.13
13,53,55,378,13:53:55.378,41.37
9,55,3,901,09:55:03.901,45.02
10,5,33,270,10:05:33.270,46.33
14,42,37,836,14:42:37.836,43.17
15,45,17,471,15:45:17.471,42.91
16,0,53,102,16:00:53.102,43.1
13,46,9,889,13:46:09.889,43.27
14,5,2,10,14:05:02.010,38.98
10,58,59,471,10:58:59.471,45.73
15,44,1,59,15:44:01.059,43.11
13,13,23,86,13:13:23.086,40.63
16,6,51,216,16:06:51.216,43.23
16,7,32,515,16:07:32.515,43.26
14,24,17,393,14:24:17.393,42.12
16,12,6,544,16:12:06.544,44.17
13,6,9,122,13:06:09.122,41.12
11,25,1,255,11:25:01.255,44.55
13,11,51,735,13:11:51.735,40.08
12,3,28,153,12:03:28.153,39.99
15,50,47,898,15:50:47.898,42.35
11,35,38,895,11:35:38.895,43.4
11,47,18,247,11:47:18.247,43.01
11,56,45,138,11:56:45.138,42.38
13,14,46,297,13:14:46.297,40.33
11,30,23,455,11:30:23.455,42.98
10,38,51,409,10:38:51.409,46.09
13,23,13,905,13:23:13.905,42.33
13,33,30,92,13:33:30.092,42.2
12,17,5,976,12:17:05.976,39.3
14,17,18,780,14:17:18.780,40.15
12,8,51,452,12:08:51.452,40.6
15,48,20,195,15:48:20.195,42.85
16,56,9,833,16:56:09.833,44.67
10,28,38,309,10:28:38.309,48.21
9,47,35,747,09:47:35.747,45.8
16,38,56,939,16:38:56.939,44.41
10,17,31,553,10:17:31.553,47.48
14,58,49,179,14:58:49.179,43.38
15,33,10,366,15:33:10.366,43.01
10,21,52,876,10:21:52.876,46.68
14,37,35,269,14:37:35.269,42.64
13,47,49,311,13:47:49.311,42.26
14,18,55,812,14:18:55.812,39.97
12,43,34,586,12:43:34.586,39.5
16,31,36,135,16:31:36.135,42.5
12,51,53,424,12:51:53.424,40.76
11,10,2,601,11:10:02.601,46.03
16,3,46,969,16:03:46.969,42.08
9,26,20,422,09:26:20.422,44.92
9,3,15,365,09:03:15.365,46.05
9,14,54,131,09:14:54.131,45.23
15,17,10,661,15:17:10.661,43.33
13,51,58,337,13:51:58.337,42.41
11,58,46,819,11:58:46.819,41.77
11,52,23,656,11:52:23.656,41.78
9,0,45,127,09:00:45.127,46.5
16,3,51,916,16:03:51.916,42.24
10,41,43,405,10:41:43.405,44.9
15,59,14,76,15:59:14.076,42.71
14,59,18,280,14:59:18.280,43.31
9,44,33,396,09:44:33.396,44.95
11,51,33,746,11:51:33.746,42.22
10,34,29,560,10:34:29.560,48.11
15,35,10,201,15:35:10.201,43.69
13,23,22,632,13:23:22.632,42.17
16,32,2,227,16:32:02.227,42.5
10,35,26,629,10:35:26.629,47.29
11,43,2,672,11:43:02.672,41.95
12,42,8,853,12:42:08.853,39.03
10,2,7,13,10:02:07.013,45.9
14,35,11,500,14:35:11.500,43.09
16,41,40,348,16:41:40.348,44.94
16,7,39,17,16:07:39.017,43.38
15,47,56,931,15:47:56.931,42.61
12,32,7,141,12:32:07.141,40.54
10,55,36,227,10:55:36.227,45.67
15,1,24,243,15:01:24.243,43.18
14,42,20,338,14:42:20.338,43.46
11,48,19,562,11:48:19.562,43.5
14,4,54,427,14:04:54.427,38.87
13,53,14,660,13:53:14.660,41.63
9,20,36,425,09:20:36.425,45.57
13,3,54,520,13:03:54.520,41.54
15,4,21,625,15:04:21.625,42.43
10,5,32,184,10:05:32.184,46.29
9,15,31,467,09:15:31.467,45.51
14,49,53,101,14:49:53.101,43.93
16,31,24,689,16:31:24.689,42.44
16,21,36,682,16:21:36.682,42.34
15,45,20,83,15:45:20.083,42.82
9,11,50,360,09:11:50.360,46.04
15,41,49,961,15:41:49.961,43.66
12,15,0,802,12:15:00.802,39.1
10,28,7,361,10:28:07.361,47.7
16,16,19,714,16:16:19.714,43.65
14,46,51,161,14:46:51.161,44.32
12,37,48,872,12:37:48.872,39.22
10,17,13,655,10:17:13.655,47.66
11,6,26,773,11:06:26.773,45.74
10,24,16,476,10:24:16.476,47.53
15,14,55,321,15:14:55.321,43.45
9,42,5,872,09:42:05.872,44.91
11,48,35,375,11:48:35.375,43.4
10,40,5,451,10:40:05.451,45.77
10,36,1,289,10:36:01.289,46.63
10,54,20,584,10:54:20.584,45.17
11,5,53,170,11:05:53.170,46.24
10,35,58,388,10:35:58.388,46.68
10,17,11,863,10:17:11.863,47.65
11,19,6,920,11:19:06.920,45.86
15,17,46,517,15:17:46.517,43.21
13,2,6,47,13:02:06.047,41.06
16,38,43,719,16:38:43.719,44.64
12,21,41,890,12:21:41.890,38.65
12,21,26,138,12:21:26.138,38.96
12,10,18,230,12:10:18.230,41.04
9,30,7,489,09:30:07.489,46.96
16,14,40,721,16:14:40.721,42.92
9,14,12,877,09:14:12.877,44.97
11,59,13,265,11:59:13.265,42.06
11,27,8,807,11:27:08.807,44.24
14,16,1,381,14:16:01.381,40.28
9,16,25,577,09:16:25.577,45.8
14,32,21,136,14:32:21.136,43.07
13,19,41,456,13:19:41.456,42.11
9,21,50,485,09:21:50.485,46.22
11,13,38,598,11:13:38.598,46.14
10,1,4,215,10:01:04.215,45.56
10,48,56,736,10:48:56.736,45.91
14,20,33,557,14:20:33.557,40.89
16,53,54,322,16:53:54.322,44.04
15,13,2,128,15:13:02.128,42.81
16,3,43,958,16:03:43.958,41.96
13,32,39,222,13:32:39.222,42.5
10,44,38,204,10:44:38.204,44.67
16,35,35,150,16:35:35.150,43.43
16,39,37,508,16:39:37.508,44.74
13,11,55,960,13:11:55.960,40
11,11,59,769,11:11:59.769,45.74
12,1,47,128,12:01:47.128,40.5
16,20,54,848,16:20:54.848,42
10,15,42,831,10:15:42.831,47.09
13,43,17,639,13:43:17.639,42.95
12,40,45,834,12:40:45.834,38.73
16,37,13,543,16:37:13.543,43.82
15,31,3,563,15:31:03.563,43.56
10,30,18,164,10:30:18.164,48.75
9,15,51,567,09:15:51.567,45.84
16,2,0,246,16:02:00.246,42.8
13,40,0,46,13:40:00.046,43.36
12,20,20,193,12:20:20.193,39.64
13,38,32,985,13:38:32.985,43.32
10,26,18,551,10:26:18.551,47.64
14,56,50,106,14:56:50.106,43.65
13,28,10,182,13:28:10.182,41.94
12,8,14,490,12:08:14.490,40.5
10,59,44,434,10:59:44.434,46.1
11,14,56,241,11:14:56.241,45.6
11,49,1,718,11:49:01.718,42.81
16,35,11,96,16:35:11.096,43.66
9,38,6,739,09:38:06.739,44.23
12,8,34,991,12:08:34.991,40.79
13,41,10,351,13:41:10.351,43.08
11,1,23,842,11:01:23.842,46.7
9,19,51,63,09:19:51.063,45.29
14,29,53,97,14:29:53.097,42.19
15,0,56,637,15:00:56.637,43.35
13,27,1,243,13:27:01.243,41.45
13,55,2,680,13:55:02.680,41.08
9,26,41,917,09:26:41.917,44.8
11,24,46,901,11:24:46.901,44.4
14,15,14,320,14:15:14.320,39.93
15,32,56,342,15:32:56.342,42.7
16,0,55,185,16:00:55.185,43.1
15,43,46,457,15:43:46.457,43.3
14,53,36,938,14:53:36.938,44.22
12,34,11,34,12:34:11.034,40.03
11,16,43,815,11:16:43.815,45.11
15,14,43,883,15:14:43.883,43.28
11,24,53,733,11:24:53.733,44.59
11,33,10,386,11:33:10.386,43.47
13,34,17,115,13:34:17.115,42.49
15,43,0,922,15:43:00.922,43.37
16,50,21,598,16:50:21.598,42.9
11,23,35,457,11:23:35.457,44.65
9,52,37,945,09:52:37.945,45.45
12,8,55,392,12:08:55.392,40.73
15,45,31,627,15:45:31.627,42.78
14,12,56,325,14:12:56.325,39.7
12,55,5,420,12:55:05.420,40.48
12,19,5,692,12:19:05.692,39.61
13,53,17,269,13:53:17.269,41.68
12,35,26,768,12:35:26.768,39.5
12,32,29,135,12:32:29.135,40.45
